,Date,Map,Team 1 ID,Team 1 Start Side,Team 1 Score,Team 1 Half 1 Score,Team 1 Half 2 Score,Team 1 Overtime Score,Team 2 ID,Team 2 Start Side,Team 2 Score,Team 2 Half 1 Score,Team 2 Half 2 Score,Team 2 Overtime Score,Match ID,HomeWin,HomeLastWin,VisitorLastWin,HomeWinStreak,VisitorWinStreak
2342,5/31/17,Mirage,7010,T,16,10,6,0,5752,CT,8,5,3,0,2311231/immortals-vs-cloud9-esl-pro-league-season-5-finals,True,False,False,0,0
2343,5/31/17,Inferno,6137,CT,3,3,0,0,5991,T,16,12,4,0,2311232/sk-vs-envyus-esl-pro-league-season-5-finals,False,False,True,0,3
2344,5/31/17,Overpass,5995,CT,10,5,5,0,7010,T,16,10,6,0,2311228/g2-vs-immortals-esl-pro-league-season-5-finals,False,True,True,2,1
2345,5/31/17,Train,6137,T,4,3,1,0,4991,CT,0,0,0,0,2311332/sk-vs-fnatic-esl-pro-league-season-5-finals,True,False,True,0,2
2346,5/31/17,Overpass,4991,T,11,5,6,0,5995,CT,16,10,6,0,2311234/fnatic-vs-g2-esl-pro-league-season-5-finals,False,False,False,0,0
2347,5/31/17,Mirage,7533,T,16,7,9,0,6615,CT,14,8,6,0,2311236/north-vs-optic-esl-pro-league-season-5-finals,True,True,True,7,1
2348,5/31/17,Nuke,4991,CT,16,13,3,0,5752,T,6,2,4,0,2311227/fnatic-vs-cloud9-esl-pro-league-season-5-finals,True,False,False,0,0
2349,5/31/17,Nuke,5973,T,16,12,4,0,6615,CT,5,3,2,0,2311223/liquid-vs-optic-esl-pro-league-season-5-finals,True,True,False,1,0
2350,5/31/17,Cobblestone,6673,CT,5,2,3,0,4608,T,16,13,3,0,2311235/nrg-vs-natus-vincere-esl-pro-league-season-5-finals,False,False,False,0,0
2351,5/31/17,Inferno,7566,CT,16,11,5,0,6154,T,8,4,4,0,2311329/playing-ducks-vs-ux-legend-series-2,True,True,False,2,0
2352,5/31/17,Mirage,4682,T,14,8,6,0,6154,CT,16,7,9,0,2311328/rctic-vs-ux-legend-series-2,False,False,False,0,0
2353,5/31/17,Mirage,7264,T,16,11,5,0,7911,CT,7,4,3,0,2311289/spraynpray-vs-kungar-headshot-cup-2,True,True,False,9,0
2354,5/31/17,Train,5991,T,10,1,2,7,4991,CT,6,2,1,3,2311330/envyus-vs-fnatic-esl-pro-league-season-5-finals,True,True,True,4,1
2355,5/31/17,Inferno,4494,T,16,8,8,0,5973,CT,12,7,5,0,2311237/mousesports-vs-liquid-esl-pro-league-season-5-finals,True,True,True,1,2
2356,5/31/17,Cobblestone,4494,CT,16,8,8,0,6615,T,12,7,5,0,2311233/mousesports-vs-optic-esl-pro-league-season-5-finals,True,True,False,2,0
2357,5/31/17,Overpass,4602,CT,13,11,2,0,5395,T,16,4,12,0,2311256/tricked-vs-penta-farmskins-championship-1,False,False,False,0,0
2358,5/31/17,Cache,4602,CT,9,8,1,0,5395,T,16,7,9,0,2311256/tricked-vs-penta-farmskins-championship-1,False,False,True,0,1
2359,5/31/17,Cobblestone,7801,CT,16,11,5,0,7531,T,12,4,8,0,2311206/ghost-vs-miami-flamingos-cevo-main-season-12-north-america,True,True,True,2,2
2360,5/31/17,Mirage,7801,CT,16,9,7,0,7531,T,6,6,0,0,2311206/ghost-vs-miami-flamingos-cevo-main-season-12-north-america,True,True,False,3,0
2361,5/31/17,Overpass,7397,T,16,10,6,0,7870,CT,8,5,3,0,2311307/outlaws-vs-invictus-aquilas-esl-south-east-europe-championship-season-5,True,False,True,0,1
2362,5/31/17,Cobblestone,7397,CT,8,5,3,0,7870,T,16,10,6,0,2311307/outlaws-vs-invictus-aquilas-esl-south-east-europe-championship-season-5,False,True,False,1,0
2363,5/31/17,Inferno,7397,CT,16,12,4,0,7870,T,5,3,2,0,2311307/outlaws-vs-invictus-aquilas-esl-south-east-europe-championship-season-5,True,False,True,0,1
2364,5/31/17,Nuke,7397,CT,16,7,9,0,6896,T,13,8,5,0,2311012/outlaws-vs-pride-dolphincs-shoot-em-up-3,True,True,False,1,0
2365,5/31/17,Mirage,7397,CT,17,11,4,2,6896,T,19,4,11,4,2311012/outlaws-vs-pride-dolphincs-shoot-em-up-3,False,True,False,2,0
2366,5/31/17,Train,7397,CT,16,6,10,0,6896,T,10,9,1,0,2311012/outlaws-vs-pride-dolphincs-shoot-em-up-3,True,False,True,0,1
2367,6/1/17,Train,7660,CT,16,11,5,0,6774,T,5,4,1,0,2311178/flash-vs-signature-asia-minor-pgl-major-krakow-2017,True,True,True,1,1
2368,6/1/17,Cache,7959,T,16,12,4,0,7960,CT,8,3,5,0,2311322/ftw-vs-wisewizards-academy-legend-series-2,True,0,0,0,0
2369,6/1/17,Cobblestone,4992,T,16,9,7,0,6322,CT,13,6,7,0,2311323/zoctai-vs-gameplaydna-legend-series-2,True,False,False,0,0
2370,6/1/17,Train,6669,CT,16,5,11,0,7556,T,14,10,4,0,2311278/binary-dragons-vs-tricksters-headshot-cup-2,True,False,True,0,1
2371,6/1/17,Mirage,6673,CT,10,4,6,0,4494,T,16,11,5,0,2311240/nrg-vs-mousesports-esl-pro-league-season-5-finals,False,False,True,0,3
2372,6/1/17,Cobblestone,7660,T,16,11,5,0,6211,CT,6,4,2,0,2311182/flash-vs-renegades-asia-minor-pgl-major-krakow-2017,True,True,True,2,1
2373,6/1/17,Mirage,6669,CT,16,12,4,0,7669,T,3,3,0,0,2311287/binary-dragons-vs-squared-headshot-cup-2,True,True,False,1,0
2374,6/1/17,Inferno,7669,CT,12,9,3,0,6669,T,16,6,10,0,2311286/squared-vs-binary-dragons-headshot-cup-2,False,False,True,0,2
2375,6/1/17,Train,7959,T,1,1,0,0,6322,CT,16,14,2,0,2311346/ftw-vs-gameplaydna-legend-series-2,False,True,False,1,0
2376,6/1/17,Cobblestone,5973,T,16,8,8,0,7533,CT,10,7,3,0,2311239/liquid-vs-north-esl-pro-league-season-5-finals,True,False,True,0,8
2377,6/1/17,Cobblestone,7960,T,2,2,0,0,6322,CT,16,13,3,0,2311343/wisewizards-academy-vs-gameplaydna-legend-series-2,False,False,True,0,1
2378,6/1/17,Inferno,7959,T,7,5,2,0,4992,CT,16,10,6,0,2311342/ftw-vs-zoctai-legend-series-2,False,False,True,0,1
2379,6/1/17,Cobblestone,6615,CT,16,9,7,0,4608,T,8,6,2,0,2311238/optic-vs-natus-vincere-esl-pro-league-season-5-finals,True,False,True,0,1
2380,6/1/17,Cobblestone,7556,CT,16,13,3,0,6669,T,4,2,2,0,2311283/tricksters-vs-binary-dragons-headshot-cup-2,True,False,True,0,3
2381,6/1/17,Cobblestone,6211,CT,16,12,4,0,7728,T,3,3,0,0,2311179/renegades-vs-spotnet-asia-minor-pgl-major-krakow-2017,True,False,0,0,0
2382,6/1/17,Cache,7145,CT,9,4,5,0,7911,T,16,11,5,0,2311294/tengri-vs-kungar-headshot-cup-2,False,False,False,0,0
2383,6/1/17,Cobblestone,4992,T,9,5,4,0,6322,CT,16,10,6,0,2311347/zoctai-vs-gameplaydna-legend-series-2,False,True,True,2,2
2384,6/1/17,Nuke,7911,T,10,7,3,0,7145,CT,16,8,8,0,2311295/kungar-vs-tengri-headshot-cup-2,False,True,False,1,0
2385,6/1/17,Inferno,6134,T,6,2,4,0,5395,CT,16,13,3,0,2311258/kinguin-vs-penta-farmskins-championship-1,False,False,True,0,2
2386,6/1/17,Train,6134,CT,12,11,1,0,5395,T,16,4,12,0,2311258/kinguin-vs-penta-farmskins-championship-1,False,False,True,0,3
2387,6/1/17,Cobblestone,6774,CT,16,11,5,0,7728,T,13,4,9,0,2311183/signature-vs-spotnet-asia-minor-pgl-major-krakow-2017,True,False,False,0,0
2388,6/1/17,Mirage,6774,T,16,7,9,0,7728,CT,14,8,6,0,2311183/signature-vs-spotnet-asia-minor-pgl-major-krakow-2017,True,True,False,1,0
2389,6/1/17,Cobblestone,5991,CT,16,4,12,0,5973,T,14,11,3,0,2311268/envyus-vs-liquid-esl-pro-league-season-5-finals,True,True,True,5,1
2390,6/1/17,Train,5991,T,10,7,3,0,5973,CT,16,8,8,0,2311268/envyus-vs-liquid-esl-pro-league-season-5-finals,False,True,False,6,0
2391,6/1/17,Nuke,5991,T,4,1,3,0,5973,CT,16,14,2,0,2311268/envyus-vs-liquid-esl-pro-league-season-5-finals,False,False,True,0,1
2392,6/1/17,Mirage,6137,CT,16,9,7,0,4494,T,7,6,1,0,2311267/sk-vs-mousesports-esl-pro-league-season-5-finals,True,True,True,1,4
2393,6/1/17,Cache,6137,CT,16,7,9,0,4494,T,8,8,0,0,2311267/sk-vs-mousesports-esl-pro-league-season-5-finals,True,True,False,2,0
2394,6/1/17,Overpass,7397,T,16,6,10,0,5395,CT,10,9,1,0,2311259/outlaws-vs-penta-farmskins-championship-1,True,True,True,1,4
2395,6/1/17,Inferno,7397,CT,13,8,5,0,5395,T,16,7,9,0,2311259/outlaws-vs-penta-farmskins-championship-1,False,True,False,2,0
2396,6/1/17,Cobblestone,7397,CT,19,11,4,4,5395,T,17,4,11,2,2311259/outlaws-vs-penta-farmskins-championship-1,True,False,True,0,1
2397,6/1/17,Mirage,6211,CT,9,6,3,0,6774,T,16,9,7,0,2311184/renegades-vs-signature-asia-minor-pgl-major-krakow-2017,False,True,True,1,2
2398,6/1/17,Nuke,6211,T,16,11,5,0,6774,CT,5,4,1,0,2311184/renegades-vs-signature-asia-minor-pgl-major-krakow-2017,True,False,True,0,3
2399,6/1/17,Overpass,6211,CT,16,9,7,0,6774,T,11,6,5,0,2311184/renegades-vs-signature-asia-minor-pgl-major-krakow-2017,True,True,False,1,0
2400,6/2/17,Cache,4863,T,16,12,4,0,7576,CT,4,3,1,0,2311180/tyloo-vs-7642-asia-minor-pgl-major-krakow-2017,True,True,False,1,0
2401,6/2/17,Inferno,4863,CT,16,11,5,0,4791,T,4,4,0,0,2311185/tyloo-vs-immunity-asia-minor-pgl-major-krakow-2017,True,True,True,2,4
2402,6/2/17,Mirage,6417,T,16,12,4,0,6420,CT,3,3,0,0,2311362/kon-denmark-vs-kon-finland-king-of-nordic-season-7,True,True,False,1,0
2403,6/2/17,Train,7472,T,14,8,6,0,4468,CT,16,7,9,0,2311376/ha-masse-vs-x6tence-legend-series-2,False,0,False,0,0
2404,6/2/17,Cache,6417,T,11,9,2,0,6419,CT,16,6,10,0,2311365/kon-denmark-vs-kon-norway-king-of-nordic-season-7,False,True,False,2,0
2405,6/2/17,Overpass,4791,CT,16,9,7,0,6248,T,13,6,7,0,2311181/immunity-vs-themongolz-asia-minor-pgl-major-krakow-2017,True,False,0,0,0
2406,6/2/17,Inferno,6418,T,16,10,6,0,6419,CT,10,5,5,0,2311364/kon-sweden-vs-kon-norway-king-of-nordic-season-7,True,True,True,6,1
2407,6/2/17,Cobblestone,5195,CT,16,10,6,0,4468,T,14,5,9,0,2311377/planetkey-vs-x6tence-legend-series-2,True,True,True,6,1
2408,6/2/17,Cache,7472,CT,9,5,4,0,5195,T,16,10,6,0,2311374/ha-masse-vs-planetkey-legend-series-2,False,False,True,0,7
2409,6/2/17,Cobblestone,4468,CT,7,6,1,0,5195,T,16,9,7,0,2311341/x6tence-vs-planetkey-legend-series-2,False,False,True,0,8
2410,6/2/17,Mirage,7178,CT,17,8,7,2,7472,T,19,7,8,4,2311340/venko-vs-ha-masse-legend-series-2,False,0,False,0,0
2411,6/2/17,Overpass,6419,T,16,10,6,0,7440,CT,5,5,0,0,2311363/kon-norway-vs-kon-iceland-king-of-nordic-season-7,True,False,False,0,0
2412,6/2/17,Overpass,7178,CT,5,4,1,0,4468,T,16,11,5,0,2311375/venko-vs-x6tence-legend-series-2,False,False,False,0,0
2413,6/2/17,Train,7962,CT,10,6,4,0,7716,T,16,9,7,0,2311334/sz-absolute-vs-uya-infinite-challenge-cup-weekly-2,False,0,True,0,2
2414,6/2/17,Cache,7962,T,11,8,3,0,7716,CT,16,7,9,0,2311334/sz-absolute-vs-uya-infinite-challenge-cup-weekly-2,False,False,True,0,3
2415,6/2/17,Inferno,4791,CT,16,13,3,0,6248,T,2,2,0,0,2311187/immunity-vs-themongolz-asia-minor-pgl-major-krakow-2017,True,True,False,1,0
2416,6/2/17,Overpass,4791,CT,16,12,4,0,6248,T,9,3,6,0,2311187/immunity-vs-themongolz-asia-minor-pgl-major-krakow-2017,True,True,False,2,0
2417,6/2/17,Mirage,7962,T,16,3,13,0,6355,CT,14,12,2,0,2311335/sz-absolute-vs-motv-infinite-challenge-cup-weekly-2,True,False,0,0,0
2418,6/2/17,Cobblestone,7962,CT,16,7,9,0,6355,T,9,8,1,0,2311335/sz-absolute-vs-motv-infinite-challenge-cup-weekly-2,True,True,False,1,0
2419,6/2/17,Cobblestone,6947,CT,11,9,2,0,7081,T,16,6,10,0,2311372/teamone-vs-black-dragons-esl-brazil-premier-league-3,False,True,False,2,0
2420,6/2/17,Nuke,6947,T,16,10,6,0,7081,CT,7,5,2,0,2311372/teamone-vs-black-dragons-esl-brazil-premier-league-3,True,False,True,0,1
2421,6/2/17,Mirage,6947,T,12,8,4,0,7081,CT,16,7,9,0,2311372/teamone-vs-black-dragons-esl-brazil-premier-league-3,False,True,False,1,0
2422,6/2/17,Train,4602,T,11,2,9,0,7397,CT,16,13,3,0,2311260/tricked-vs-outlaws-farmskins-championship-1,False,False,True,0,1
2423,6/2/17,Cobblestone,4602,T,16,11,5,0,7397,CT,9,4,5,0,2311260/tricked-vs-outlaws-farmskins-championship-1,True,False,True,0,2
2424,6/2/17,Inferno,4602,CT,16,12,4,0,7397,T,3,3,0,0,2311260/tricked-vs-outlaws-farmskins-championship-1,True,True,False,1,0
2425,6/2/17,Cobblestone,6707,CT,3,2,1,0,7801,T,16,13,3,0,2311350/ronin-vs-ghost-cevo-main-season-12-north-america,False,False,True,0,4
2426,6/2/17,Inferno,6707,T,16,8,8,0,7801,CT,10,7,3,0,2311350/ronin-vs-ghost-cevo-main-season-12-north-america,True,False,True,0,5
2427,6/2/17,Mirage,6707,T,7,7,0,0,7801,CT,16,8,8,0,2311350/ronin-vs-ghost-cevo-main-season-12-north-america,False,True,False,1,0
2428,6/2/17,Train,7576,CT,12,8,4,0,6248,T,16,7,9,0,2311186/7642-vs-themongolz-asia-minor-pgl-major-krakow-2017,False,False,False,0,0
2429,6/2/17,Inferno,7576,CT,7,5,2,0,6248,T,16,10,6,0,2311186/7642-vs-themongolz-asia-minor-pgl-major-krakow-2017,False,False,True,0,1
2430,6/2/17,Overpass,6134,CT,13,10,3,0,7613,T,16,5,11,0,2311261/kinguin-vs-red-reserve-farmskins-championship-1,False,False,True,0,2
2431,6/2/17,Mirage,6134,CT,6,4,2,0,7613,T,16,11,5,0,2311261/kinguin-vs-red-reserve-farmskins-championship-1,False,False,True,0,3
2432,6/3/17,Mirage,7835,CT,16,7,9,0,7556,T,13,8,5,0,2311290/impossible-vs-tricksters-headshot-cup-2,True,False,True,0,1
2433,6/3/17,Cache,7556,T,2,2,0,0,7835,CT,16,13,3,0,2311291/tricksters-vs-impossible-headshot-cup-2,False,False,True,0,1
2434,6/3/17,Inferno,5946,CT,17,11,4,2,7264,T,19,4,11,4,2311276/evolution-vs-spraynpray-headshot-cup-2,False,False,True,0,10
2435,6/3/17,Train,7264,T,16,6,10,0,5946,CT,13,9,4,0,2311281/spraynpray-vs-evolution-headshot-cup-2,True,True,False,11,0
2436,6/3/17,Cache,5946,CT,16,10,6,0,7911,T,9,5,4,0,2311292/evolution-vs-kungar-headshot-cup-2,True,False,False,0,0
2437,6/3/17,Inferno,7911,CT,16,10,6,0,5946,T,11,5,6,0,2311293/kungar-vs-evolution-headshot-cup-2,True,False,True,0,1
2438,6/3/17,Cache,6033,CT,11,4,7,0,7614,T,16,11,5,0,2311373/keyd-stars-vs-merciless-esl-brazil-premier-league-3,False,False,False,0,0
2439,6/3/17,Cobblestone,6033,T,10,5,5,0,7614,CT,16,10,6,0,2311373/keyd-stars-vs-merciless-esl-brazil-premier-league-3,False,False,True,0,1
2440,6/3/17,Inferno,7962,T,16,10,6,0,6908,CT,7,5,2,0,2311336/sz-absolute-vs-five-infinite-challenge-cup-weekly-2,True,True,True,2,4
2441,6/3/17,Train,7962,T,14,4,10,0,6908,CT,16,11,5,0,2311336/sz-absolute-vs-five-infinite-challenge-cup-weekly-2,False,True,False,3,0
2442,6/3/17,Nuke,7962,T,16,9,7,0,6908,CT,9,6,3,0,2311336/sz-absolute-vs-five-infinite-challenge-cup-weekly-2,True,False,True,0,1
2443,6/3/17,Inferno,7660,T,14,8,6,0,4791,CT,16,7,9,0,2311189/flash-vs-immunity-asia-minor-pgl-major-krakow-2017,False,True,True,3,3
2444,6/3/17,Overpass,7660,CT,10,5,5,0,4791,T,16,10,6,0,2311189/flash-vs-immunity-asia-minor-pgl-major-krakow-2017,False,False,True,0,4
2445,6/3/17,Inferno,6355,T,5,5,0,0,7716,CT,16,10,6,0,2311337/motv-vs-uya-infinite-challenge-cup-weekly-2,False,False,True,0,4
2446,6/3/17,Mirage,6355,T,16,10,6,0,7716,CT,12,5,7,0,2311337/motv-vs-uya-infinite-challenge-cup-weekly-2,True,False,True,0,5
2447,6/3/17,Cobblestone,6355,CT,8,4,4,0,7716,T,16,11,5,0,2311337/motv-vs-uya-infinite-challenge-cup-weekly-2,False,True,False,1,0
2448,6/3/17,Mirage,4863,T,16,7,9,0,6211,CT,10,8,2,0,2311188/tyloo-vs-renegades-asia-minor-pgl-major-krakow-2017,True,True,True,3,2
2449,6/3/17,Cache,4863,CT,8,3,5,0,6211,T,16,12,4,0,2311188/tyloo-vs-renegades-asia-minor-pgl-major-krakow-2017,False,True,False,4,0
2450,6/3/17,Overpass,4863,T,15,5,10,0,6211,CT,19,10,5,0,2311188/tyloo-vs-renegades-asia-minor-pgl-major-krakow-2017,False,False,True,0,1
2451,6/3/17,Cache,7964,T,13,8,5,0,7963,CT,16,7,9,0,2311380/locastic-vs-homesent-csadria-championship-season-1-finals,False,0,0,0,0
2452,6/3/17,Overpass,7964,T,7,6,1,0,7963,CT,16,9,7,0,2311380/locastic-vs-homesent-csadria-championship-season-1-finals,False,False,True,0,1
2453,6/3/17,Cobblestone,7497,CT,7,4,3,0,6099,T,16,11,5,0,2311379/resistance-vs-giant5-csadria-championship-season-1-finals,False,False,0,0,0
2454,6/3/17,Cache,7497,T,16,9,7,0,6099,CT,10,6,4,0,2311379/resistance-vs-giant5-csadria-championship-season-1-finals,True,False,True,0,1
2455,6/3/17,Mirage,7497,T,16,10,6,0,6099,CT,8,5,3,0,2311379/resistance-vs-giant5-csadria-championship-season-1-finals,True,True,False,1,0
2456,6/3/17,Mirage,6978,T,16,4,12,0,7713,CT,12,11,1,0,2311251/singularity-vs-north-academy-farmskins-championship-1,True,True,False,2,0
2457,6/3/17,Nuke,6978,CT,16,13,3,0,7713,T,3,2,1,0,2311251/singularity-vs-north-academy-farmskins-championship-1,True,True,False,3,0
2458,6/3/17,Overpass,7613,CT,16,9,7,0,7397,T,11,6,5,0,2311263/red-reserve-vs-outlaws-farmskins-championship-1,True,True,False,4,0
2459,6/3/17,Cobblestone,7613,T,12,4,8,0,7397,CT,16,11,5,0,2311263/red-reserve-vs-outlaws-farmskins-championship-1,False,True,False,5,0
2460,6/3/17,Train,7613,T,14,5,9,0,7397,CT,16,10,6,0,2311263/red-reserve-vs-outlaws-farmskins-championship-1,False,False,True,0,1
2461,6/3/17,Cache,5995,CT,16,7,9,0,6137,T,12,8,4,0,2311269/g2-vs-sk-esl-pro-league-season-5-finals,True,True,True,1,3
2462,6/3/17,Overpass,5995,T,16,5,11,0,6137,CT,12,10,2,0,2311269/g2-vs-sk-esl-pro-league-season-5-finals,True,True,False,2,0
2463,6/3/17,Overpass,7497,CT,17,8,7,2,7964,T,19,7,8,4,2311348/resistance-vs-locastic-csadria-championship-season-1-finals,False,True,False,2,0
2464,6/3/17,Cobblestone,7497,T,16,10,6,0,7964,CT,10,5,5,0,2311348/resistance-vs-locastic-csadria-championship-season-1-finals,True,False,True,0,1
2465,6/3/17,Inferno,7497,CT,16,9,7,0,7964,T,11,6,5,0,2311348/resistance-vs-locastic-csadria-championship-season-1-finals,True,True,False,1,0
2466,6/3/17,Cache,7963,CT,5,4,1,0,6099,T,16,11,5,0,2311349/homesent-vs-giant5-csadria-championship-season-1-finals,False,True,False,2,0
2467,6/3/17,Mirage,7963,T,14,8,6,0,6099,CT,16,7,9,0,2311349/homesent-vs-giant5-csadria-championship-season-1-finals,False,False,True,0,1
2468,6/3/17,Train,6211,CT,16,12,4,0,4791,T,5,3,2,0,2311190/renegades-vs-immunity-asia-minor-pgl-major-krakow-2017,True,True,True,2,5
2469,6/3/17,Nuke,6211,T,5,5,0,0,4791,CT,16,10,6,0,2311190/renegades-vs-immunity-asia-minor-pgl-major-krakow-2017,False,True,False,3,0
2470,6/3/17,Mirage,6211,CT,16,11,5,0,4791,T,4,4,0,0,2311190/renegades-vs-immunity-asia-minor-pgl-major-krakow-2017,True,False,True,0,1
2471,6/3/17,Nuke,7533,CT,16,13,3,0,5973,T,5,2,3,0,2311270/north-vs-liquid-esl-pro-league-season-5-finals,True,False,True,0,2
2472,6/3/17,Mirage,7533,T,19,4,11,4,5973,CT,17,11,4,2,2311270/north-vs-liquid-esl-pro-league-season-5-finals,True,True,False,1,0
2473,6/4/17,Inferno,7835,CT,5,2,3,0,6669,T,16,13,3,0,2311384/impossible-vs-binary-dragons-headshot-cup-2,False,True,False,2,0
2474,6/4/17,Train,7669,CT,13,5,8,0,7835,T,16,10,6,0,2311381/squared-vs-impossible-headshot-cup-2,False,False,False,0,0
2475,6/4/17,Overpass,7835,CT,16,12,4,0,7669,T,8,3,5,0,2311382/impossible-vs-squared-headshot-cup-2,True,True,False,1,0
2476,6/4/17,Mirage,6669,T,16,7,9,0,7835,CT,12,8,4,0,2311383/binary-dragons-vs-impossible-headshot-cup-2,True,True,True,1,2
2477,6/4/17,Cobblestone,7556,CT,16,13,3,0,7669,T,2,2,0,0,2311274/tricksters-vs-squared-headshot-cup-2,True,False,False,0,0
2478,6/4/17,Nuke,6855,CT,11,8,3,0,6669,T,16,7,9,0,2311195/fragsters-vs-binary-dragons-dolphincs-shoot-em-up-3,False,True,True,2,2
2479,6/4/17,Mirage,6855,CT,16,13,3,0,6669,T,6,2,4,0,2311195/fragsters-vs-binary-dragons-dolphincs-shoot-em-up-3,True,False,True,0,3
2480,6/4/17,Train,6855,T,6,4,2,0,6669,CT,16,11,5,0,2311195/fragsters-vs-binary-dragons-dolphincs-shoot-em-up-3,False,True,False,1,0
2481,6/4/17,Cobblestone,6134,T,12,11,1,0,4602,CT,16,4,12,0,2311265/kinguin-vs-tricked-farmskins-championship-1,False,False,True,0,2
2482,6/4/17,Inferno,6134,CT,16,14,2,0,4602,T,5,1,4,0,2311265/kinguin-vs-tricked-farmskins-championship-1,True,False,True,0,3
2483,6/4/17,Train,6134,T,22,5,10,7,4602,CT,20,10,5,5,2311265/kinguin-vs-tricked-farmskins-championship-1,True,True,False,1,0
2484,6/4/17,Mirage,6908,CT,16,13,3,0,6355,T,10,2,8,0,2311338/five-vs-motv-infinite-challenge-cup-weekly-2,True,False,False,0,0
2485,6/4/17,Cache,6908,CT,16,6,10,0,6355,T,12,9,3,0,2311338/five-vs-motv-infinite-challenge-cup-weekly-2,True,True,False,1,0
2486,6/4/17,Mirage,6211,CT,13,7,6,0,4863,T,16,8,8,0,2311193/renegades-vs-tyloo-asia-minor-pgl-major-krakow-2017,False,True,False,1,0
2487,6/4/17,Cache,6211,CT,16,9,7,0,4863,T,11,6,5,0,2311193/renegades-vs-tyloo-asia-minor-pgl-major-krakow-2017,True,False,True,0,1
2488,6/4/17,Cobblestone,6211,T,19,6,9,4,4863,CT,17,9,6,2,2311193/renegades-vs-tyloo-asia-minor-pgl-major-krakow-2017,True,True,False,1,0
2489,6/4/17,Mirage,4791,CT,1,1,0,0,4863,T,16,14,2,0,2311192/immunity-vs-tyloo-asia-minor-pgl-major-krakow-2017,False,False,False,0,0
2490,6/4/17,Overpass,4791,T,2,1,1,0,4863,CT,16,14,2,0,2311192/immunity-vs-tyloo-asia-minor-pgl-major-krakow-2017,False,False,True,0,1
2491,6/4/17,Cache,5995,CT,16,5,11,0,7533,T,13,10,3,0,2311271/g2-vs-north-esl-pro-league-season-5-finals,True,True,True,3,2
2492,6/4/17,Cobblestone,5995,CT,16,12,4,0,7533,T,5,3,2,0,2311271/g2-vs-north-esl-pro-league-season-5-finals,True,True,False,4,0
2493,6/4/17,Overpass,5995,T,14,2,12,0,7533,CT,16,13,3,0,2311271/g2-vs-north-esl-pro-league-season-5-finals,False,True,False,5,0
2494,6/4/17,Inferno,5995,CT,16,13,3,0,7533,T,3,2,1,0,2311271/g2-vs-north-esl-pro-league-season-5-finals,True,False,True,0,1
2495,6/4/17,Mirage,7218,T,16,11,5,0,6468,CT,12,4,8,0,2310730/funky-monkeys-vs-legacy-aoc-cybergamer-premier-league-winter-2017,True,False,False,0,0
2496,6/4/17,Train,7218,T,8,3,5,0,6468,CT,16,12,4,0,2310730/funky-monkeys-vs-legacy-aoc-cybergamer-premier-league-winter-2017,False,True,False,1,0
2497,6/4/17,Mirage,4863,T,16,6,10,0,7660,CT,12,9,3,0,2311191/tyloo-vs-flash-asia-minor-pgl-major-krakow-2017,True,True,False,2,0
2498,6/4/17,Train,4863,CT,16,11,5,0,7660,T,4,4,0,0,2311191/tyloo-vs-flash-asia-minor-pgl-major-krakow-2017,True,True,False,3,0
2499,6/4/17,Train,6010,CT,16,11,5,0,7906,T,11,4,7,0,2310728/chiefs-vs-tqm-aoc-cybergamer-premier-league-winter-2017,True,True,False,6,0
2500,6/4/17,Cache,6010,T,12,8,4,0,7906,CT,16,7,9,0,2310728/chiefs-vs-tqm-aoc-cybergamer-premier-league-winter-2017,False,True,False,7,0
2501,6/4/17,Nuke,6896,T,16,10,6,0,7713,CT,9,5,4,0,2311250/pride-vs-north-academy-farmskins-championship-1,True,False,False,0,0
2502,6/4/17,Train,6896,CT,4,3,1,0,7713,T,16,12,4,0,2311250/pride-vs-north-academy-farmskins-championship-1,False,True,False,1,0
2503,6/4/17,Cache,6896,T,12,11,1,0,7713,CT,16,4,12,0,2311250/pride-vs-north-academy-farmskins-championship-1,False,False,True,0,1
2504,6/4/17,Inferno,6908,CT,13,6,7,0,7716,T,16,9,7,0,2311339/five-vs-uya-infinite-challenge-cup-weekly-2,False,True,True,2,1
2505,6/4/17,Cache,6908,CT,2,1,1,0,7716,T,16,14,2,0,2311339/five-vs-uya-infinite-challenge-cup-weekly-2,False,False,True,0,2
2506,6/5/17,Nuke,6922,CT,11,6,5,0,7967,T,16,9,7,0,2311409/corvidae-vs-masterminds-esea-premier-season-25-australia,False,0,0,0,0
2507,6/5/17,Mirage,7187,CT,16,8,8,0,7264,T,9,7,2,0,2311378/nexus-vs-spraynpray-global-offensive-champions-league-season-6,True,True,True,2,12
2508,6/5/17,Cache,7187,T,16,11,5,0,7264,CT,9,4,5,0,2311378/nexus-vs-spraynpray-global-offensive-champions-league-season-6,True,True,False,3,0
2509,6/5/17,Inferno,7517,T,16,8,8,0,5680,CT,11,7,4,0,2310727/tainted-minds-vs-athletico-aoc-cybergamer-premier-league-winter-2017,True,True,False,12,0
2510,6/5/17,Mirage,7517,T,16,9,7,0,5680,CT,11,6,5,0,2310727/tainted-minds-vs-athletico-aoc-cybergamer-premier-league-winter-2017,True,True,False,13,0
2511,6/5/17,Cobblestone,7701,T,10,7,3,0,6669,CT,16,8,8,0,2311345/imperial-vs-binary-dragons-arcanebet-balkan-proleague-season-2,False,False,True,0,1
